700	200					計算	基本攻撃力	攻撃力増幅	クリティカルダメージ増幅	一般攻撃力	スキルダメージ増幅	近距離攻撃力	防御力	武力	ガード貫通	一般ダメージ増幅	気絶的中	気絶抵抗	絶対回避	クリティカル発生率	状態異常抵抗	MP回復	防御貫通	状態異常的中	PvP攻撃力	PvPクリティカル発生率	治癒量増加	硬直	近距離クリティカル発生率	魔法クリティカル発生率	活力	忍耐	聡明	硬直耐性	武器攻撃力	命中	ガード	クリティカル抵抗	クリティカルダメージ耐性	HP回復	最大HP	ポーション回復量	スキルダメージ耐性	一般ダメージ耐性	水属性追加ダメージ	風属性追加ダメージ	土属性追加ダメージ	火属性追加ダメージ	詠唱速度	武器攻撃力増幅	追加ダメージ	遠距離攻撃力	PvE攻撃力	最大MP	治癒量増幅	魔法攻撃力	攻撃力耐性	武器ブロック	追加ダメージ減少	凍結抵抗	鈍化抵抗	失明抵抗	武器攻撃力耐性	麻痺抵抗	沈黙抵抗	受ける治癒量増加	カバン最大重量	HP絶対回復	PvE防御力	PvEクリティカル抵抗	受ける治癒量増幅	PvPクリティカル抵抗	MP絶対回復	遠距離クリティカル発生率	PvP防御力	一般防御力
https://lh3.googleusercontent.com/vs-0XeyJvryl2pQlxQjLKWco-0JRd_WHiJy7rQdXOkPKSQRl_4eo1_cyMKgFXqT0qcyDJgyh7WXb0hSe5yTSbQSvM02n_lkzvKlfIX2k4GA=w120	テシアンのリング	1英雄	23リング	追加ダメージ:10,武器攻撃力:4,ポーション回復量:4,武力:4	セット装備:[テシアン装備]	1694	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/gD1s1l0ivSLWi2Bw6-04nY66uBgc7iEajsJekCcz8mTNRzcGwKgcL8yikjREQ09r7SJWPBsXEVw-3bPz-RMCryZd8ZA5OLeCD3DiarkxPCfs=w120	勇猛のリング	1英雄	23リング	追加ダメージ:7,武器攻撃力:4,一般ダメージ耐性:4.5%,スキルダメージ耐性:2.3%	-	1691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0.023	0.045	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/EsgEApwf2x8je-JTYfMSUcI0toEo7sSlbSaGHOTAu11g-OnmWXbTDdm411ek-HHUmzw-GDrQJOf6Asx0l3XxVadBmbaO5i7Blec3B_2nb0h3_Q=w120	勇猛のブレスレット	1英雄	22ブレスレット	追加ダメージ:7,武器攻撃力:4,クリティカル発生率:2.3%,クリティカルダメージ耐性:5.6%	-	1691	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0.056	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/dIse8ZTzdUXTNWBmEwkUzPhG-VLIW9Ib_2HbFZXvd3hT__ynNP-0b2FXE4ytUdmGcwYfZtWZ9Ha5EvcKJK95_0KV3cKnaXlpBCwVTSAbiMO3=w120	カリスタのフォールド	1英雄	21ベルト	追加ダメージ:8,武器攻撃力:4,MP回復:12,スキルダメージ増幅:2.8%	セット装備:[カリスタ装備]	1697.6	0	0	0	0	0.028	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/Dci4NDCJ2SL8G0cDdrdlY9t_mKFbN83Ip5mnZ5RKbYxFEbHqDoNmDv3MsOOKNdpJzsn7_mLrG0GSc_vAAZs0H4nw--kPZLALIKI1w3Zb08g=w120	テシアンのベルト	1英雄	21ベルト	追加ダメージ:9,武器攻撃力:4,攻撃力耐性:5.5%,忍耐:3	セット装備:[テシアン装備]	1693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0.055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/twIwekQPh_8X5L9ALtsYkyKDdZLPoqYBEQtTXFozJbH4Q0zrORcPNC21mYcF8miuHUfmD6Z-GSpiriTAl7_4BrIMDbQLwLDIeCYLh24svC1nEw=w120	ルビアのサンチュール	1英雄	21ベルト	追加ダメージ:10,武器攻撃力:4,最大HP:389,クリティカル発生率:3.9%	セット装備:[ルビア装備]	1694	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	389	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/LaHqC8NpF89qfgkMsDycj0IKhV-sLNdnai4yIMfyA90oV-Yte4YPeCg5xZMHqGyNwUfe3-CegDG26bP0Z6eD3IXWlbiA6B8j6BSKmovAm34b=w120	勇猛のサンチュール	1英雄	21ベルト	追加ダメージ:7,武器攻撃力:4,一般ダメージ耐性:4.5%,スキルダメージ耐性:2.3%	-	1691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0.023	0.045	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/f9x6ISdJNV0IOhWAi8fJc2-Dv84Ea6jZiQEHa5Pa5aJCg1URTYPj9-K9C1twFSSCKYvzDdp2DLCLwuMdaLeN0sP8KUNGLxpPcqSC47NMGq0=w120	没落者のネックレス	1英雄	24ネックレス	追加ダメージ:8,武器攻撃力:4,MP回復:12,クリティカル発生率:2.8%	-	1692	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028	0	12	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/wqPApY2gmMNM4eMOgOwrrXDER-3Hoo6Hnjr7W9NZFf-Ves15XO9iPPEuIWBpS-RSHkbbwVm7TYTiZdIlDscbTiEOW8qjKcXe9mzP1hG_bGlY=w120	レナの加護の守護具	1英雄	26守護具	追加ダメージ:8,防御力:1	-	1688	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/021iqew10SBu3z0pZDanHTM-F_hj_Ac4cUKEt3GfwQa5FztvbYYEpC-igiDF3-VEmRF0CBUAq68XlSrmC7ydVCYEeQTxtYd3ECOnsCmtyq_SzQ=w120	レナのブレスレット	1英雄	22ブレスレット	追加ダメージ:9,武器攻撃力:4,クリティカル発生率:4.2%,状態異常抵抗:8.4%	セット装備:[レナ装備]	1693	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042	0.084	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/yJAYtwy2Cia76KGVJStduSn9KZqkFL7AX3TXPsnqUGLVLCcQmQWuu9R01dvlICe99SLtq2o9k4MBpXeXVcvtAOIfHHvqFe5KVSC6hQc2IVMM=w120	ルーカスのブレスレット	1英雄	22ブレスレット	追加ダメージ:10,武器攻撃力:4,スキルダメージ増幅:4.2%,気絶抵抗:8.4%	セット装備:[ルーカス装備]	1702.4	0	0	0	0	0.042	0	0	0	0	0	0	0.084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/zA-UF3JxhQyDU_vc5U2jc7gizIeNi8pgTtJ_wbPqoUyfCsrJnyreMB78lkAN2p3p-2lep9zM1ZdTFrRfGkxIjx2NSatIdWxOXo1DgmNvJNTZ=w120	アルヒのブレスレット	1英雄	22ブレスレット	追加ダメージ:8,武器攻撃力:4,クリティカルダメージ増幅:8.4%,ポーション回復量:4	-	1833.456	0	0	0.084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/7hhywLKNai5zkMf7d4BRasiKsJCLwz3laisyDR3k-fnLP8afuBZF5zgXDN47jfZ8HRKZS1KhAnZb4_qI4Ko7zpagiVhYn57V0Cg_yRgbnLISlw=w120	ベルトリオンブレスレット	1英雄	22ブレスレット	追加ダメージ:10,武器攻撃力:4,攻撃力増幅:2.7%,スキルダメージ増幅:4.5%	-	1740.908	0	0.027	0	0	0.045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/lEawh6xfIpUi6OqeTeKfxUeckAWAP75oXLbQ3Td6nkSdgRjfzqvC5fn796iU4ubsYs0LvZb6tKM8HE21ZU_InqiGiLCvjt74crIybbzqxA=w120	インフェルドスリング	1英雄	23リング	追加ダメージ:10,武器攻撃力:4,スキルダメージ増幅:4.5%,クリティカルダメージ増幅:8.9%	-	1853.677	0	0	0.089	0	0.045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/aLVRP-OAEyoZOU12hwuGwWBN1GUdymsYvg7sy13ALX57SKNjMN3Qm3s-q3bjbeUhDPjeKwA0mnblyp_Dzuib7vWcR3YFthp34XpI1ekQ7qys=w120	リセメンテリオのネックレス	1英雄	24ネックレス	追加ダメージ:10,武器攻撃力:4,スキルダメージ増幅:4.2%,一般攻撃力:13	セット装備:[リセメンテリオ装備]	1728.4	0	0	0	13	0.042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/SL9oBcb8HzWaH6Bkt7N04hdKDYiHZXlLBpxfg9iPs730WyKS1-HUpU0vvgrW_LkQtcryg5qUh97JmFePcimLsXJYhsICbCCfHWrk5yzMXXk=w120	リセメンテリオのブレスレット	1英雄	22ブレスレット	追加ダメージ:10,武器攻撃力:4,攻撃力増幅:2.5%,一般ダメージ増幅:6.7%	セット装備:[リセメンテリオ装備]	1734.46	0	0.025	0	0	0	0	0	0	0	0.067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/1jR7Sxq5Pkqjqnnl66NTJCdjVpjdqedDuzl6Yx1ozY4rNfLE-046DyoschCdHfq9mDJPoK5PCh6_NnJFhtuSA9zQGaW6tUfdkPVSnVcApuq7=w120	リセメンテリオのベルト	1英雄	21ベルト	追加ダメージ:10,武器攻撃力:4,クリティカルダメージ増幅:8.4%,ガード貫通:5.9%	セット装備:[リセメンテリオ装備]	1836.046	0	0	0.084	0	0	0	0	0	0.059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/8nwcqzKBdxYX77N9icMiRY-1blMQ_kw6ry23Cw0-bbmK_ffR3ZZ6sOB6MJBI0lQZas_ITqi1j_Nht-_mSg93p_WuVTESAv9h_P8e6TjHVY8=w120	リセメンテリオのリング	1英雄	23リング	追加ダメージ:10,武器攻撃力:4,クリティカル発生率:4.2%,一般ダメージ増幅:6.7%	セット装備:[リセメンテリオ装備]	1699.36	0	0	0	0	0	0	0	0	0	0.067	0	0	0	0.042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/8f9wJtiO94tH_sU-TTajEx83-6lAXa2b9uNkQOYDpYd_dGuLwgrdlfmXo-umP4MHvE2G2gAEODJlouBUHxDiWRl6RnYIF_Cn_2XCQP-VfSsp=w120	インフェルドスネックレス	1英雄	24ネックレス	追加ダメージ:10,武器攻撃力:4,クリティカルダメージ増幅:8.9%,ガード貫通:6.3%	-	1844.506	0	0	0.089	0	0	0	0	0	0.063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/Xq2LocgrNKLH3G3CR0EUd6eH_aJc41Yj666ULDGSm0rH5LZdiptb7QDWfsfGjLzOC08Pu-PaKYgSrrPqsvI_wIrHugZiTXBbltOhkAGmiXcN=w120	堕落したカイロンのベルト	1英雄	21ベルト	追加ダメージ:10,武器攻撃力:4,攻撃力増幅:2.5%,気絶的中:8.4%	-	1729.1	0	0.025	0	0	0	0	0	0	0	0	0.084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/tzQ2u5OsYdTTZQWv-BwJrE0u1-DZ514CccLb0LZiOPLOMlCTzkBPhb6AbQiVRS32_k9eNNVWnlnvKWbUSgHUzZedhWzenBoNRJqPnV48nbCv=w120	シャークトゥスのベルト	1英雄	21ベルト	追加ダメージ:10,武器攻撃力:4,聡明:4,一般ダメージ増幅:7.2%	-	1699.76	0	0	0	0	0	0	0	0	0	0.072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/kZ8UBVEeOStG14O09Yc-oGoRsZjqwudqfl3_5h95n4-URB3gJI_gh5DCd3j3v-R_CT594QudxiIv5Psi2TNQgcuWjxdiY5n4AUyHZ65Hus_E=w120	イエティのブレスレット	1英雄	22ブレスレット	追加ダメージ:10,武器攻撃力:4,忍耐:4,一般攻撃力:14	-	1722	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/Vx0ojV8rfvN4rUIBwWhEYqwqnEpoi5h8xbHtEf0DLzw245aPAEpfzcKgD6QeTVfIZkwA5PSNmo3po68Yvzb532l8A8LoTt1krv12NcKlFnI=w120	生命のブレスレット	1英雄	22ブレスレット	追加ダメージ:10,武器攻撃力:4,クリティカルダメージ増幅:8.9%,活力:4	-	1843.876	0	0	0.089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/7OoIVHAF-21NVp7fFaYZbZnot43-Iu9IODqXiR-X3-OA_A4TMrOZxYcUyz0xfTRBNdrJvtiPy5FBTXC7mYdY4E56MLXjXErNxZVCyWu6qYSuGA=w120	グリムデイモスのネックレス	1英雄	24ネックレス	追加ダメージ:10,武器攻撃力:4,クリティカル抵抗:4.2%,一般ダメージ増幅:6.7%	-	1699.36	0	0	0	0	0	0	0	0	0	0.067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0.042	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/tC70lFneVLtX1y0MeaEUbAtC_PPhD_FEOFNH2iQ5eYmkOtWjhEpo7I7dF1qv0EFy_401RADodts-9M-XrIQADYBOylEs0gQhArtkMu5cqGWk=w120	グリムデイモスのベルト	1英雄	21ベルト	追加ダメージ:10,武器攻撃力:4,スキルダメージ増幅:4.2%,一般ダメージ増幅:6.7%	-	1707.76	0	0	0	0	0.042	0	0	0	0	0.067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/DniF8bCuotanzQqJHjd7jCEr5Akwp2G3LQFgyvxzzH0C2btnxO3uJOFmbnuPI5qy6tcRLCQEkN1idpDghihXjLnVq8iPY2a-fP9qnrst53zP=w120	封印されたドラコのベルト	1英雄	21ベルト	追加ダメージ:10,武器攻撃力:4,クリティカルダメージ増幅:8.7%,ガード貫通:6.1%	-	1841.118	0	0	0.087	0	0	0	0	0	0.061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/M_iv705MPQsc7YmBK6MNitj6_yIhwUi6xgkW5MmNnG2Eth2_5eGV5ns1xljG63LuelIvrji_x9TMZBbvGqJXlqxOP61nszWjmBX-wxiPcgk=w120	堕落したカイロンのブレスレット	1英雄	22ブレスレット	追加ダメージ:11,武器攻撃力:4,攻撃力増幅:2.6%,スキルダメージ増幅:4.4%	-	1740.304	0	0.026	0	0	0.044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/0JT62C3rKieqI08Vizj8ROQ5PfnLd8ilJSk17wDNNrf1ueiG3YDUY7lXB4F3DpMpZIal03xgk9ls8JAoGfzDqx4viaVp394vF99Tdj0raeHxKA=w120	アニカのサンチュール	1英雄	21ベルト	追加ダメージ:10,武器攻撃力:7,クリティカル発生率:3.1%,硬直耐性:4.5%,一般ダメージ増幅:4.9%	-	1700.92	0	0	0	0	0	0	0	0	0	0.049	0	0	0	0.031	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/Sw7KmFo5pB5OIiZrhhXZg2Y6pjEKwWerxcW30jdl12914guvZWFC4SwsbKHVwHHR7PmFDnu-wiSb4nQmbyXBmT2FyAd9Ya4lWog2xONRA3NCqQ=w120	スライムクイーンのリング	1英雄	23リング	追加ダメージ:10,武器攻撃力:7,スキルダメージ増幅:3.1%,ガード貫通:3.2%,一般ダメージ耐性:4.9%	-	1703.52	0	0	0	0	0.031	0	0	0	0.032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0.049	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/ERBXUAKbn7mqhiKsTL8z712ssQJQLV9ddY2XvVGJ6fnVlS3FXV9YmbSw5rTM-cw-mLnURcy7Fe-CBWR5BQqpZAPpwrtw_SnK8ap2S69Ntdg=w120	アルヒのリング	1英雄	23リング	追加ダメージ:10,武器攻撃力:4,クリティカル発生率:4.5%,ガード貫通:6.3%	-	1694.63	0	0	0	0	0	0	0	0	0.063	0	0	0	0	0.045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/M53Qa9--Nnlx8l2LqBDQ52F2C29M377PGoAUAgpmMw-K4QQmPRrZBeqQEmCMFVzuBlYiBTofvP7gp-wrAp-7A-f94Ml6caBkwOvN09KS5Vta=w120	アラクネスのアミュレッタ	1英雄	28アミュレッタ	武器攻撃力:4,クリティカルダメージ増幅:3.9%,一般ダメージ増幅:3.2%,詠唱速度:10.0%	-	1752.33584	0	0	0.039	0	0	0	0	0	0	0.032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/BaeU4ezW8hm95JD7jH9ZcElRw8H5BSIO8-xhAldEkk_Zoq-wlNcnxWKq1vThP28cSd81tdbBws6c-Fq3LzkWimYdjYSMnKxaEsdtOtuw9AI=w120	テシアンのアミュレッタ	1英雄	28アミュレッタ	武器攻撃力:4,スキルダメージ増幅:2.0%,クリティカルダメージ増幅:3.9%,詠唱速度:10.5%	セット装備:[テシアン装備]	1753.832	0	0	0.039	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/LH1TJ_xoCRLBVCKZ7pQULbKPcDfV731eJdLfEcvLrZRY310OgoeyK3xMKmiuGhB5JGcIgeSUviUcDLpamrM0nYEu2FjkH2Fzibww1FgPM03jhw=w120	インフェルノネックレス	1英雄	24ネックレス	追加ダメージ:10,武器攻撃力:4,攻撃力増幅:2.7%,気絶抵抗:5.6%	-	1731.908	0	0.027	0	0	0	0	0	0	0	0	0	0.056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/sOK9mPMc2KESCK3bE7Pf3IcfXg7JFeImLKiaAvDM9Msqq1WmylS9EFFOTkDkvl4cmZVHB-mik6oKkSYt-HanRL5UZoBgO_x1mIJsjOQqwMY=w120	ブルームーンブレスレット	1英雄	22ブレスレット	追加ダメージ:11,武器攻撃力:4,スキルダメージ増幅:4.5%,状態異常抵抗:5.6%	-	1704	0	0	0	0	0.045	0	0	0	0	0	0	0	0	0	0.056	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/tP8BGEwLyd_6jn6RQhV7yhAkcMlgsAtf7W63wjTX7ojDhSgNhtahGjb9NhGKXH4nNg7knEf9_XyYrweb-5F4K9Mb5b4_cxy4Y7j_24UHsBw=w120	エタニティリング	1英雄	23リング	追加ダメージ:10,武器攻撃力:4,クリティカルダメージ増幅:8.9%,気絶抵抗:5.6%	-	1843.876	0	0	0.089	0	0	0	0	0	0	0	0	0.056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/8dkIkcuPWPdnPJLo5OFs-b-4Krh1tNgSMVUnVzOl7kvpEM0hf8C5P1XQAsvKd3NtmM9S20oyB_sCrrs73YD8vf2MeGKhJ-R2PdeVBdY31R0=w120	ダークネスベルト	1英雄	21ベルト	追加ダメージ:10,武器攻撃力:4,スキルダメージ増幅:4.5%,状態異常抵抗:5.6%	-	1703	0	0	0	0	0.045	0	0	0	0	0	0	0	0	0	0.056	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/EC8wLeZJk8QK8XMh5flHqrg41Kp5WNE8BRziMU-ZAGMwQBkoa5EuU0hRvWHvkA1dyPspWVRlMGYNQQCyGNSHCDndcIOV2X7yXHaIrwL7DLFoLQ=w120	ユリアのネックレス	1英雄	24ネックレス	追加ダメージ:10,武器攻撃力:4,クリティカルダメージ増幅:4.5%,一般ダメージ増幅:4.5%	-	1773.542	0	0	0.045	0	0	0	0	0	0	0.045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
https://lh3.googleusercontent.com/w-X-WBGSYOq0x7M_dwtlkgaqm5GCJjdP8Rg9lXg33r2cSytw3m5QZLkZjFk_Q1Q_DutZxBqpy0-RxcrQrdOAvzG122170kEjHA_LybrHPF8=w120	憤怒のイエティのブレスレット	1英雄	22ブレスレット	追加ダメージ:11,武器攻撃力:4,気絶抵抗:8.9%,一般ダメージ増幅:4.5%	-	1698.6	0	0	0	0	0	0	0	0	0	0.045	0	0.089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
